id,name,now_cost,position,team,dreamteam_count,goals_conceded,selected_rank_type,form,creativity_rank,ep_this,chance_of_playing_this_round,bonus,expected_assists,creativity,web_name,penalties_order,ict_index_rank,clean_sheets,ep_next,expected_goals_conceded,in_dreamteam,red_cards,expected_assists_per_90,threat,transfers_in,ict_index_rank_type,corners_and_indirect_freekicks_order,value_form,saves,news,total_points,expected_goals_per_90,cost_change_start,yellow_cards,goals_scored,threat_rank,chance_of_playing_next_round,points_per_game_rank_type,form_rank_type,value_season,influence_rank_type,direct_freekicks_order,minutes,bps,own_goals,news_added,points_per_game_rank,expected_goals,threat_rank_type,starts_per_90,penalties_saved,starts,event_points,expected_goals_conceded_per_90,points_per_game,assists,cost_change_start_fall,region,clean_sheets_per_90,cost_change_event_fall,goals_conceded_per_90,now_cost_rank,status,transfers_in_event,selected_by_percent,saves_per_90,influence,selected_rank,creativity_rank_type,ict_index,expected_goal_involvements_per_90,influence_rank,cost_change_event,now_cost_rank_type,penalties_missed,form_rank,expected_goal_involvements,transfers_out,transfers_out_event
660,Vítezslav Jaros,40,GKP,Liverpool,0,0,49,0.0,466,1.0,,0,0.00,0.0,Jaros,,426,0,1.5,0.14,False,0,0.0,0.0,31466,29,,0.0,1,,1,0.0,0,0,0,428,,29,41,0.2,29,,11,6,0,,351,0.00,22,0.0,0,0,0,1.15,1.0,0,0,57.0,0.0,0,0.0,622,a,255,0.2,8.18,8.8,344,31,0.9,0.0,398,0,59,0,410,0.00,10770,872
669,Harvey Davies,40,GKP,Liverpool,0,0,70,0.0,478,1.0,,0,0.00,0.0,Davies,,495,0,1.5,0.00,False,0,0.0,0.0,408,55,,0.0,0,,0,0.0,0,0,0,440,,55,48,0.0,55,,0,0,0,,496,0.00,29,0.0,0,0,0,0.0,0.0,0,0,241.0,0.0,0,0.0,635,a,59,0.0,0.0,0.0,649,38,0.0,0.0,492,0,66,0,423,0.00,120,35
340,Manuel Akanji,55,DEF,Man City,0,9,29,1.8,69,2.8,100.0,0,0.83,158.6,Akanji,,136,2,1.7,9.20,False,0,0.1,25.0,345567,35,,0.3,0,Muscle injury - 75% chance of playing,23,0.01,0,1,0,254,75.0,44,60,4.2,56,,781,132,0,2024-11-11T16:00:06.698259Z,158,0.13,73,1.04,0,9,0,1.06,2.6,0,0,207.0,0.23,0,1.04,116,d,2394,4.2,0.0,154.8,80,15,33.9,0.11,137,0,10,0,199,0.96,427290,18327
341,Nathan Aké,53,DEF,Man City,0,2,78,0.2,374,1.2,100.0,0,0.01,3.7,Aké,,417,0,0.5,2.04,False,0,0.01,4.0,36844,140,,0.0,0,Knock - 75% chance of playing,2,0.02,-2,0,0,359,75.0,137,121,0.4,142,,74,6,0,2024-11-11T16:00:06.714265Z,407,0.02,119,1.22,0,1,0,2.48,1.0,0,2,152.0,0.0,0,2.43,148,d,1035,1.0,0.0,7.4,203,126,1.5,0.03,404,0,17,0,362,0.03,215583,2355
342,Bernardo Veiga de Carvalho e Silva,65,MID,Man City,0,12,23,2.0,15,3.0,,4,1.86,323.4,Bernardo,,17,2,2.5,10.94,False,0,0.2,282.0,725540,13,,0.3,0,,33,0.15,0,2,0,21,,54,81,5.1,49,,834,169,0,,124,1.39,10,0.97,0,9,1,1.18,3.0,3,0,173.0,0.22,0,1.29,45,a,2859,4.6,0.0,152.6,75,13,75.7,0.35,141,0,25,0,183,3.25,772635,26160
343,Oscar Bobb,47,MID,Man City,0,0,185,0.0,625,0.0,0.0,0,0.00,0.0,Bobb,,628,0,0.0,0.00,False,0,0.0,0.0,2230,281,,0.0,0,Leg injury - Expected back 14 Dec,0,0.0,-3,0,0,610,0.0,283,254,0.0,279,,0,0,0,2024-08-14T22:30:05.558994Z,630,0.00,276,0.0,0,0,0,0.0,0.0,0,3,161.0,0.0,0,0.0,341,i,39,0.1,0.0,0.0,491,283,0.0,0.0,626,0,222,0,591,0.00,28174,91
344,Scott Carson,40,GKP,Man City,0,0,51,0.0,434,1.0,,0,0.00,0.0,Carson,,454,0,0.5,0.00,False,0,0.0,0.0,11292,31,,0.0,0,,0,0.0,0,0,0,394,,31,23,0.0,31,,0,0,0,,456,0.00,3,0.0,0,0,0,0.0,0.0,0,0,241.0,0.0,0,0.0,580,a,97,0.2,0.0,0.0,363,12,0.0,0.0,451,0,40,0,378,0.00,11399,243
345,Kevin De Bruyne,94,MID,Man City,1,5,25,0.2,29,1.2,100.0,2,2.18,248.0,De Bruyne,4.0,88,1,0.7,3.73,False,0,0.53,87.0,662806,54,1.0,0.0,0,,19,0.3,-1,1,1,126,100.0,26,186,2.0,90,1.0,372,92,0,2024-09-18T23:00:07.299083Z,63,1.24,82,0.97,0,4,1,0.9,3.8,1,1,21.0,0.24,0,1.21,6,a,5033,3.8,0.0,98.8,88,25,43.2,0.83,217,0,5,0,370,3.42,1208177,4586
346,Jérémy Doku,63,MID,Man City,0,6,46,1.5,73,2.5,100.0,0,1.05,152.1,Doku,,101,1,2.0,4.02,False,0,0.23,143.0,337373,62,,0.2,0,,22,0.1,-2,0,1,78,100.0,62,104,3.5,76,,403,120,0,2024-10-24T16:00:07.501609Z,143,0.44,49,1.12,0,5,0,0.9,2.8,1,2,21.0,0.22,0,1.34,61,a,1161,1.6,0.0,112.6,161,56,40.8,0.33,194,0,39,0,219,1.49,560620,4315
347,Ederson Santana de Moraes,55,GKP,Man City,0,13,9,2.8,348,3.8,,2,0.01,10.0,Ederson M.,,203,2,3.3,13.32,False,0,0.0,0.0,537903,13,,0.5,25,,32,0.0,0,3,0,665,,21,13,5.8,14,,990,127,0,,133,0.00,71,1.0,0,11,1,1.21,2.9,1,0,30.0,0.18,0,1.18,111,a,2266,8.7,2.27,239.6,52,6,24.9,0.0,54,0,2,0,106,0.01,495627,25318
348,Phil Foden,92,MID,Man City,0,5,20,2.8,23,3.8,100.0,0,2.77,273.2,Foden,,83,1,2.5,7.91,False,0,0.54,95.0,682550,50,3.0,0.3,0,Knock - 75% chance of playing,16,0.17,-3,0,0,117,75.0,103,48,1.7,113,,460,100,0,2024-11-12T14:30:07.976041Z,235,0.87,75,0.78,0,4,2,1.55,2.0,1,3,241.0,0.2,1,0.98,7,d,2355,6.5,0.0,72.8,67,19,44.2,0.71,255,-1,6,0,111,3.64,1769681,38832
349,Jack Grealish,64,MID,Man City,0,4,131,0.2,49,0.0,0.0,3,1.04,194.1,Grealish,,104,0,0.5,4.80,False,0,0.27,126.0,33210,65,6.0,0.0,0,Knock - 75% chance of playing,15,0.14,-1,2,0,88,75.0,96,183,2.3,108,,343,90,0,2024-10-24T16:00:07.517717Z,218,0.54,55,1.05,0,4,0,1.26,2.1,1,1,241.0,0.0,0,1.05,48,d,35,0.2,0.0,77.2,366,42,39.8,0.41,249,0,28,0,367,1.58,40499,652
350,Joško Gvardiol,63,DEF,Man City,2,12,1,6.8,51,7.8,100.0,7,1.21,191.0,Gvardiol,,29,2,7.3,12.31,True,0,0.12,192.0,2096258,2,,1.1,0,,50,0.06,3,0,3,45,100.0,2,1,7.9,4,,942,198,0,2024-10-31T02:30:07.426838Z,31,0.64,1,0.96,0,10,1,1.18,4.5,0,-3,97.0,0.19,0,1.15,64,a,52725,31.7,0.0,314.2,5,7,69.8,0.18,12,0,3,0,7,1.85,2032366,53258
351,Erling Haaland,152,FWD,Man City,3,13,1,3.8,175,4.8,100.0,14,0.41,69.6,Haaland,1.0,2,2,4.3,13.32,True,0,0.04,740.0,2712214,1,,0.3,0,,82,1.0,2,2,12,1,100.0,1,16,5.4,1,3.0,989,374,0,2024-09-13T15:00:06.985607Z,4,10.98,1,1.0,0,11,5,1.21,7.5,0,-2,161.0,0.18,1,1.18,1,a,8276,64.3,0.0,449.8,1,22,126.1,1.04,2,-1,1,0,62,11.39,1567697,203315
352,Julián Álvarez,70,FWD,Man City,0,0,61,0.0,677,0.0,0.0,0,0.00,0.0,J.Alvarez,,677,0,0.0,0.00,False,0,0.0,0.0,0,74,,0.0,0,Transferred to Atletico Madrid,0,0.0,0,0,0,677,0.0,74,74,0.0,74,,0,0,0,2024-08-13T07:07:51.627006Z,676,0.00,74,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,26,u,0,0.1,0.0,0.0,445,74,0.0,0.0,677,0,11,0,673,0.00,28773,43
353,João Cavaco Cancelo,53,DEF,Man City,0,0,124,0.0,661,0.0,0.0,0,0.00,0.0,João Cancelo,,663,0,0.0,0.00,False,0,0.0,0.0,4654,223,,0.0,0,Permanent transfer to Saudi club Al-Hilal,0,0.0,-2,0,0,658,0.0,222,220,0.0,223,,0,0,0,2024-08-29T11:05:25.670531Z,662,0.00,223,0.0,0,0,0,0.0,0.0,0,2,,0.0,0,0.0,147,u,0,0.2,0.0,0.0,343,223,0.0,0.0,663,0,16,0,646,0.00,76460,140
354,Mateo Kovačić,56,MID,Man City,2,13,26,2.2,30,3.2,100.0,8,1.27,243.7,Kovačić,,44,2,2.7,13.28,False,0,0.13,104.0,668517,31,,0.4,0,,45,0.1,1,3,3,106,100.0,21,68,8.0,18,,878,225,0,2024-08-24T19:30:05.896156Z,47,0.98,68,1.03,0,10,3,1.36,4.1,1,-1,97.0,0.21,0,1.33,102,a,4852,3.8,0.0,245.4,89,26,59.3,0.23,51,0,64,0,158,2.24,402891,22070
355,Rico Lewis,49,DEF,Man City,0,9,8,2.2,124,3.2,,1,0.50,111.7,Lewis,,151,2,2.7,10.69,False,0,0.06,75.0,2259459,41,,0.4,0,,30,0.08,4,1,0,147,,31,45,6.1,66,,772,122,0,,118,0.72,26,1.05,0,9,0,1.25,3.0,2,-4,241.0,0.23,0,1.05,280,a,6801,14.8,0.0,135.2,24,25,32.2,0.14,166,0,29,0,145,1.22,865521,66013
356,Matheus Luiz Nunes,49,MID,Man City,0,4,88,2.8,92,3.8,,0,1.24,136.4,Matheus N.,,189,1,2.5,4.72,False,0,0.38,60.0,63235,99,5.0,0.6,0,Knock - 75% chance of playing,18,0.03,-1,0,0,174,75.0,84,43,3.7,107,,290,80,0,2024-11-11T16:00:06.757704Z,200,0.10,105,0.93,0,3,2,1.46,2.2,2,1,173.0,0.31,0,1.24,279,d,847,0.4,0.0,78.6,275,68,27.6,0.41,246,0,184,0,103,1.34,26172,3182
357,James McAtee,47,MID,Man City,0,0,209,0.0,400,1.0,,0,0.02,1.0,McAtee,,442,0,0.5,0.00,False,0,1.8,2.0,3313,220,,0.0,0,,1,0.0,-3,0,0,375,,186,253,0.2,218,,1,3,0,,384,0.00,205,0.0,0,0,0,0.0,1.0,0,3,241.0,0.0,0,0.0,338,a,59,0.0,0.0,0.2,528,213,0.3,1.8,442,0,221,0,590,0.02,8612,96
358,Stefan Ortega Moreno,53,GKP,Man City,0,0,38,0.0,660,1.0,,0,0.00,0.0,Ortega Moreno,,662,0,0.5,0.00,False,0,0.0,0.0,4074,72,,0.0,0,,0,0.0,-2,0,0,657,,72,70,0.0,72,,0,0,0,,661,0.00,69,0.0,0,0,0,0.0,0.0,0,2,80.0,0.0,0,0.0,145,a,94,0.5,0.0,0.0,256,70,0.0,0.0,662,0,4,0,645,0.00,43264,476
360,Rodrigo 'Rodri' Hernandez,63,MID,Man City,0,0,67,0.0,306,0.0,0.0,0,0.09,17.1,Rodrigo,,388,0,0.0,0.04,False,0,0.12,0.0,38637,193,,0.0,0,Knee injury - Expected back 01 Jun,2,0.0,-2,0,0,672,0.0,210,303,0.3,185,,65,18,0,2024-09-22T22:00:05.633631Z,417,0.00,305,1.38,0,1,0,0.06,1.0,0,2,200.0,0.0,0,0.0,59,i,58,0.9,0.0,10.8,211,177,2.8,0.12,385,0,37,0,666,0.09,409445,800
361,Rúben Gato Alves Dias,54,DEF,Man City,0,8,43,2.2,137,0.0,0.0,1,0.68,100.9,Rúben,,157,2,1.4,8.07,False,0,0.08,62.0,268256,43,,0.4,0,Muscle injury - 50% chance of playing,19,0.08,-1,3,0,171,50.0,71,48,3.5,61,,726,99,1,2024-11-01T17:00:08.011314Z,215,0.62,36,0.99,0,8,0,1.0,2.1,0,1,173.0,0.25,1,0.99,131,d,142,3.0,0.0,147.0,108,28,31.1,0.16,150,-1,14,0,153,1.30,425253,16145
362,John Stones,53,DEF,Man City,1,3,52,2.5,299,0.0,0.0,1,0.11,20.2,Stones,,253,0,1.5,2.17,False,0,0.04,70.0,178352,84,,0.5,0,Foot injury - 50% chance of playing,20,0.23,-2,1,2,156,50.0,23,39,3.8,86,,238,54,0,2024-11-02T22:00:06.012265Z,94,0.60,31,0.76,0,2,0,0.82,3.3,0,2,241.0,0.0,0,1.13,146,d,98,1.8,0.0,87.6,144,94,17.6,0.27,234,0,15,0,129,0.71,250492,14634
363,Kyle Walker,52,DEF,Man City,0,9,37,0.2,122,1.2,100.0,0,1.01,114.2,Walker,,214,0,0.7,8.41,False,0,0.19,25.0,130332,64,,0.0,0,,8,0.02,-3,1,0,253,100.0,113,120,1.5,85,,467,50,0,2024-10-20T21:30:07.137600Z,344,0.12,72,0.96,0,5,1,1.62,1.1,0,3,241.0,0.0,0,1.73,160,a,3319,3.5,0.0,88.4,93,24,22.8,0.21,233,0,19,0,358,1.13,745080,3845
571,Sávio 'Savinho' Moreira de Oliveira,65,MID,Man City,0,5,55,2.5,19,3.5,100.0,6,2.75,286.9,Sávio,,42,2,3.0,4.79,False,0,0.47,211.0,465159,29,4.0,0.4,0,,29,0.29,0,2,0,41,100.0,30,56,4.5,64,4.0,526,137,0,2024-10-31T02:30:07.756984Z,70,1.70,25,1.2,0,7,3,0.82,3.6,3,0,30.0,0.34,0,0.86,47,a,3472,1.3,0.0,129.2,183,15,62.7,0.76,172,0,27,0,132,4.45,409805,6298
607,Nico O'Reilly,50,MID,Man City,0,0,264,0.0,650,1.0,100.0,0,0.00,0.0,O’Reilly,,653,0,0.5,0.00,False,0,0.0,0.0,954,297,,0.0,0,,0,0.0,0,0,0,647,100.0,297,283,0.0,296,,0,0,0,2024-10-16T12:30:07.735850Z,653,0.00,295,0.0,0,0,0,0.0,0.0,0,0,241.0,0.0,0,0.0,226,a,39,0.0,0.0,0.0,608,297,0.0,0.0,652,0,145,0,633,0.00,1389,34
625,Ilkay Gündogan,65,MID,Man City,0,9,78,2.8,25,3.8,,0,1.22,262.0,Gündogan,,81,1,3.3,10.53,False,0,0.18,102.0,120178,49,2.0,0.4,0,,21,0.18,0,0,0,108,,97,47,3.2,105,2.0,623,111,0,,219,1.26,69,1.01,0,7,3,1.52,2.1,1,0,80.0,0.14,0,1.3,42,a,1240,0.6,0.0,82.8,238,21,44.5,0.36,242,0,22,0,110,2.47,82181,2885
626,Issa Kaboré,45,DEF,Man City,0,0,217,0.0,580,0.0,0.0,0,0.00,0.0,Kaboré,,585,0,0.0,0.00,False,0,0.0,0.0,491,219,,0.0,0,Loaned to Benfica,0,0.0,0,0,0,560,0.0,217,213,0.0,219,,0,0,0,2024-09-05T10:37:05.659734Z,588,0.00,214,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,413,u,0,0.0,0.0,0.0,648,219,0.0,0.0,582,0,81,0,540,0.00,713,2
671,Jacob Wright,45,MID,Man City,0,0,293,0.0,595,1.0,,0,0.00,0.0,Wright,,599,0,0.5,0.00,False,0,0.0,0.0,328,260,,0.0,0,,0,0.0,0,0,0,577,,263,230,0.0,257,,0,0,0,,602,0.00,253,0.0,0,0,0,0.0,0.0,0,0,241.0,0.0,0,0.0,440,a,89,0.0,0.0,0.0,657,262,0.0,0.0,596,0,270,0,558,0.00,57,28
672,Jahmai Simpson-Pusey,40,DEF,Man City,0,2,206,0.0,390,1.0,,0,0.01,1.8,Simpson-Pusey,,400,0,0.5,2.29,False,0,0.01,0.0,1274,131,,0.0,0,,0,0.0,0,1,0,463,,186,168,0.0,126,,90,4,0,,518,0.00,173,1.0,0,1,0,2.29,0.0,0,0,241.0,0.0,0,2.0,660,a,909,0.0,0.0,18.2,616,133,2.0,0.01,358,0,206,0,447,0.01,154,125
675,Josh Wilson-Esbrand,40,DEF,Man City,0,0,221,0.0,473,2.2,,0,0.00,0.0,Wilson-Esbrand,,490,0,1.7,0.00,False,0,0.0,0.0,139,172,,0.0,0,,0,0.0,0,0,0,435,,168,147,0.0,172,,0,0,0,,491,0.00,154,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,629,a,139,0.0,0.0,0.0,666,171,0.0,0.0,487,0,184,0,417,0.00,19,19
364,Amad Diallo,49,MID,Man Utd,0,4,34,1.8,47,1.4,75.0,0,0.97,198.2,Amad,,65,4,1.8,8.50,False,0,0.18,149.0,514339,41,3.0,0.4,0,,27,0.14,-1,2,1,71,100.0,51,86,5.5,57,,478,114,0,2024-11-08T18:30:07.952497Z,119,0.73,44,0.94,0,5,6,1.6,3.0,2,1,54.0,0.75,0,0.75,287,a,19629,2.7,0.0,141.8,112,40,49.0,0.32,156,0,188,0,192,1.70,598415,5948
365,Antony Matheus dos Santos,57,MID,Man Utd,0,1,133,0.0,333,0.0,100.0,0,0.05,11.3,Antony,,387,0,0.0,0.74,False,0,0.17,10.0,12703,192,,0.0,0,,2,0.5,-3,0,0,315,100.0,207,298,0.4,199,,27,6,0,2024-10-25T13:00:06.238324Z,414,0.15,173,0.0,0,0,0,2.47,1.0,0,3,30.0,0.0,0,3.33,100,a,313,0.2,0.0,7.2,373,191,2.8,0.67,407,0,63,0,659,0.20,28504,295
366,Bruno Borges Fernandes,84,MID,Man Utd,2,11,10,8.5,13,8.5,100.0,6,1.96,327.9,B.Fernandes,1.0,14,5,8.5,13.93,False,1,0.19,196.0,814564,11,2.0,1.0,0,,50,0.39,-1,1,2,44,100.0,16,2,6.0,8,1.0,929,223,0,2024-09-29T21:00:06.390627Z,34,3.99,28,1.07,0,11,17,1.35,4.5,4,1,173.0,0.48,-1,1.07,9,a,185364,11.4,0.0,268.6,36,11,79.0,0.58,31,1,7,0,2,5.95,1582659,5256
367,Altay Bayindir,43,GKP,Man Utd,0,0,64,0.0,517,0.0,,0,0.00,0.0,Bayindir,,532,0,0.0,0.00,False,0,0.0,0.0,1559,64,,0.0,0,,0,0.0,-2,0,0,490,,64,59,0.0,64,,0,0,0,,535,0.00,41,0.0,0,0,0,0.0,0.0,0,2,219.0,0.0,0,0.0,560,a,64,0.1,0.0,0.0,454,49,0.0,0.0,529,0,36,0,474,0.00,5715,103
368,Carlos Henrique Casimiro,48,MID,Man Utd,1,10,69,4.0,54,4.0,100.0,3,1.35,189.2,Casemiro,,61,2,3.0,11.51,False,0,0.2,118.0,97904,38,,0.8,0,Knock - 75% chance of playing,25,0.13,-2,1,1,92,75.0,71,19,5.2,26,,623,148,0,2024-11-10T23:00:08.039181Z,169,0.93,58,1.01,0,7,3,1.66,2.5,0,2,30.0,0.29,0,1.44,292,d,4015,0.9,0.0,198.2,216,45,50.6,0.33,80,0,192,0,48,2.28,80375,4097
369,Diogo Dalot Teixeira,52,DEF,Man Utd,2,12,14,1.0,90,1.0,,6,1.01,138.5,Dalot,,116,4,1.0,17.08,False,0,0.1,44.0,991351,26,,0.2,0,,39,0.05,2,3,0,207,,16,83,7.5,33,,956,167,0,,77,0.57,52,1.04,0,11,1,1.61,3.5,1,-2,173.0,0.38,-1,1.13,169,a,25520,11.2,0.0,188.6,38,20,37.0,0.15,95,1,20,0,255,1.58,710609,28186
370,Christian Eriksen,54,MID,Man Utd,0,3,129,1.2,35,1.2,100.0,0,1.07,219.5,Eriksen,,159,3,1.2,7.43,False,0,0.22,19.0,18720,88,1.0,0.2,0,,14,0.02,-1,2,0,278,100.0,115,112,2.6,117,4.0,438,87,0,2024-11-01T10:30:06.566158Z,261,0.09,155,1.03,0,5,1,1.53,1.8,0,1,58.0,0.62,0,0.62,127,a,433,0.2,0.0,69.6,360,30,30.8,0.24,264,0,77,0,237,1.16,25412,666
371,Jonny Evans,44,DEF,Man Utd,1,1,155,0.5,375,0.5,100.0,3,0.02,3.6,Evans,,350,1,0.5,1.26,False,0,0.01,6.0,6722,114,,0.1,0,,13,0.03,-1,1,0,337,100.0,41,100,3.0,109,,233,53,0,2024-10-25T13:00:06.277059Z,152,0.08,113,0.77,0,2,1,0.49,2.6,0,1,242.0,0.39,0,0.39,475,a,114,0.1,0.0,42.8,425,127,5.2,0.04,312,0,86,0,306,0.10,11024,236
372,Alejandro Garnacho,64,MID,Man Utd,1,11,9,5.0,81,5.0,100.0,3,0.49,147.0,Garnacho,,36,2,5.0,13.18,False,0,0.06,323.0,926991,24,,0.8,0,,40,0.44,-1,1,3,15,100.0,29,11,6.2,34,,712,130,0,2024-10-07T15:30:06.108745Z,69,3.52,7,0.88,0,7,6,1.67,3.6,1,1,10.0,0.25,0,1.39,51,a,47350,11.6,0.0,186.6,34,62,65.4,0.5,98,0,31,0,27,4.01,1473641,23867
373,Hannibal Mejbri,45,MID,Man Utd,0,0,206,0.0,577,0.0,0.0,0,0.00,0.0,Hannibal,,582,0,0.0,0.00,False,0,0.0,0.0,1740,246,,0.0,0,Permanent move to Burnley,0,0.0,0,0,0,556,0.0,249,212,0.0,243,,0,0,0,2024-08-30T09:47:42.727251Z,585,0.00,238,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,408,u,0,0.0,0.0,0.0,525,248,0.0,0.0,579,0,246,0,537,0.00,10783,53
374,Tom Heaton,40,GKP,Man Utd,0,0,48,0.0,436,0.0,,0,0.00,0.0,Heaton,,456,0,0.0,0.00,False,0,0.0,0.0,9827,33,,0.0,0,,0,0.0,0,0,0,396,,33,25,0.0,33,,0,0,0,,458,0.00,5,0.0,0,0,0,0.0,0.0,0,0,241.0,0.0,0,0.0,582,a,71,0.2,0.0,0.0,335,14,0.0,0.0,453,0,42,0,380,0.00,10269,317
375,Rasmus Højlund,69,FWD,Man Utd,0,5,30,4.2,194,4.2,100.0,2,0.09,62.7,Højlund,,250,2,4.2,7.68,False,0,0.02,68.0,184741,29,,0.6,0,,21,0.2,-1,0,1,159,100.0,22,12,3.0,29,,414,70,0,2024-08-05T15:00:04.427374Z,125,0.93,31,1.09,0,5,2,1.67,3.0,1,1,58.0,0.43,0,1.09,31,a,8155,1.7,0.0,52.0,150,24,18.0,0.22,296,0,13,0,44,1.02,90419,8919
376,Victor Lindelöf,43,DEF,Man Utd,0,1,165,0.8,315,0.8,100.0,0,0.04,15.5,Lindelof,,373,0,0.8,1.38,False,0,0.06,4.0,2428,123,,0.2,0,,3,0.0,-2,1,0,348,100.0,141,86,0.7,130,,58,7,0,2024-08-23T10:00:06.716661Z,424,0.00,116,0.0,0,0,0,2.14,0.8,0,2,206.0,0.0,0,1.55,549,a,136,0.1,0.0,16.0,456,100,3.6,0.06,369,0,131,0,267,0.04,14497,136
377,Harry Maguire,49,DEF,Man Utd,0,1,103,0.0,317,0.0,0.0,0,0.02,15.0,Maguire,,333,1,0.0,2.45,False,0,0.01,10.0,25770,110,,0.0,0,Muscle injury - 50% chance of playing,8,0.02,-1,3,0,314,50.0,96,218,1.6,110,,240,38,0,2024-10-06T22:00:07.722929Z,289,0.04,102,1.12,0,3,0,0.92,1.6,0,1,241.0,0.38,0,0.38,247,d,39,0.4,0.0,42.4,273,101,6.7,0.03,313,0,25,0,607,0.06,61987,631
378,Kobbie Mainoo,52,MID,Man Utd,0,6,43,0.0,205,0.0,0.0,0,0.45,57.7,Mainoo,,267,4,0.0,8.65,False,0,0.07,23.0,125129,130,,0.0,0,Muscle injury - 50% chance of playing,13,0.02,-3,4,0,256,50.0,111,289,2.5,112,,571,92,0,2024-10-08T10:30:06.217964Z,248,0.13,144,1.1,0,7,0,1.36,1.9,0,3,241.0,0.63,0,0.95,174,d,114,2.2,0.0,73.2,133,127,15.6,0.09,254,0,107,0,643,0.58,553904,4847
379,Tyrell Malacia,44,DEF,Man Utd,0,0,214,0.0,534,0.0,25.0,0,0.00,0.0,Malacia,,544,0,0.0,0.00,False,0,0.0,0.0,274,209,,0.0,0,Lack of match fitness - 50% chance of playing,0,0.0,-1,0,0,508,50.0,207,201,0.0,209,,0,0,0,2024-08-05T15:00:04.439521Z,547,0.00,202,0.0,0,0,0,0.0,0.0,0,1,152.0,0.0,0,0.0,504,d,2,0.0,0.0,0.0,639,208,0.0,0.0,541,0,106,0,495,0.00,1053,6
380,Lisandro Martínez,44,DEF,Man Utd,0,12,28,2.5,222,2.5,100.0,1,0.30,50.9,Martinez,,164,4,2.5,16.70,False,0,0.03,81.0,239959,45,,0.6,0,,29,0.08,-1,4,0,133,100.0,33,30,6.6,46,,886,138,0,2024-09-14T18:00:06.352847Z,126,0.81,21,1.02,0,10,6,1.7,2.9,0,1,10.0,0.41,0,1.22,503,a,7812,4.3,0.0,172.0,79,59,30.4,0.11,115,0,105,0,113,1.11,360568,4089
381,Scott McTominay,49,MID,Man Utd,0,1,140,0.0,415,0.0,0.0,0,0.00,0.3,McTominay,,428,0,0.0,0.66,False,0,0.0,5.0,6691,212,,0.0,0,Transferred to Napoli,2,0.37,-1,0,0,345,0.0,195,267,0.4,211,,17,4,0,2024-08-31T06:16:49.087133Z,397,0.07,189,0.0,0,0,0,3.49,1.0,0,1,,0.0,0,5.29,261,u,0,0.2,0.0,3.2,394,220,0.9,0.37,429,0,169,0,613,0.07,91206,148
382,Mason Mount,63,MID,Man Utd,0,3,161,0.0,229,0.0,100.0,0,0.04,48.0,Mount,,300,1,0.0,3.05,False,0,0.02,42.0,2908,147,,0.0,0,,3,0.24,-2,2,0,214,100.0,209,302,0.5,174,,144,3,0,2024-09-29T21:00:06.460180Z,416,0.39,122,1.25,0,2,0,1.91,1.0,0,2,241.0,0.62,0,1.88,54,a,108,0.1,0.0,17.4,443,139,10.8,0.26,364,0,32,0,665,0.43,21831,68
383,André Onana,51,GKP,Man Utd,0,12,10,3.5,324,3.5,,5,0.19,13.0,Onana,,190,5,3.5,17.12,True,0,0.02,0.0,589176,11,,0.7,28,,53,0.0,1,0,0,656,,2,8,10.4,11,,990,192,0,,23,0.00,68,1.0,1,11,9,1.56,4.8,0,-1,38.0,0.45,0,1.09,180,a,38722,8.4,2.55,262.8,55,1,27.6,0.02,34,0,5,0,69,0.19,396377,5924
384,Facundo Pellistri Rebollo,50,MID,Man Utd,0,0,284,0.0,652,0.0,0.0,0,0.00,0.0,Pellistri,,655,0,0.0,0.00,False,0,0.0,0.0,61,298,,0.0,0,Transferred to Panathinaikos,0,0.0,0,0,0,649,0.0,298,284,0.0,297,,0,0,0,2024-08-22T11:21:35.952901Z,655,0.00,296,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,229,u,0,0.0,0.0,0.0,640,298,0.0,0.0,654,0,146,0,635,0.00,1836,6
385,Marcus Rashford,69,MID,Man Utd,0,7,30,2.5,50,2.5,,1,1.23,192.5,Rashford,3.0,78,4,2.5,11.24,False,0,0.15,131.0,339500,47,,0.4,0,,30,0.1,-1,2,1,86,,66,57,4.3,68,2.0,756,107,0,,151,0.88,53,1.19,0,10,1,1.34,2.7,1,1,241.0,0.48,0,0.83,29,a,5173,3.3,0.0,124.4,100,43,44.9,0.25,179,0,16,0,133,2.11,487198,13991
387,Luke Shaw,49,DEF,Man Utd,0,0,135,0.0,631,0.0,25.0,0,0.00,0.0,Shaw,,636,0,0.0,0.00,False,0,0.0,0.0,1200,222,,0.0,0,Lack of match fitness - 50% chance of playing,0,0.0,-1,0,0,622,50.0,221,219,0.0,222,,0,0,0,2024-08-14T22:30:05.635756Z,637,0.00,221,0.0,0,0,0,0.0,0.0,0,1,241.0,0.0,0,0.0,248,d,52,0.2,0.0,0.0,382,222,0.0,0.0,635,0,26,0,608,0.00,59086,187
