id,name,now_cost,position,team,expected_goals_conceded_per_90,ep_next,cost_change_start_fall,expected_goal_involvements_per_90,creativity,selected_rank,now_cost_rank,status,creativity_rank,bps,in_dreamteam,red_cards,bonus,goals_scored,ict_index_rank,chance_of_playing_next_round,threat_rank,now_cost_rank_type,goals_conceded_per_90,expected_goals_per_90,yellow_cards,expected_assists_per_90,own_goals,saves,ep_this,chance_of_playing_this_round,direct_freekicks_order,transfers_out,starts_per_90,clean_sheets_per_90,points_per_game_rank_type,threat_rank_type,creativity_rank_type,points_per_game_rank,transfers_in,form_rank_type,expected_goals,value_form,transfers_in_event,news_added,transfers_out_event,dreamteam_count,influence_rank_type,clean_sheets,saves_per_90,expected_goals_conceded,total_points,form_rank,penalties_saved,points_per_game,assists,cost_change_event,news,influence_rank,region,web_name,expected_goal_involvements,goals_conceded,selected_by_percent,cost_change_start,influence,form,corners_and_indirect_freekicks_order,cost_change_event_fall,ict_index_rank_type,value_season,expected_assists,ict_index,starts,penalties_missed,penalties_order,event_points,selected_rank_type,minutes,threat
25,Oleksandr Zinchenko,48,DEF,Arsenal,0.59,1.5,2,0.03,8.5,199,304,a,355,33,False,0,0,0,380,100.0,308,34,0.0,0.0,0,0.03,0,0,1.5,100.0,,283202,0.69,0.69,66,100,113,203,80350,94,0.00,0.1,636,2024-09-15T23:00:06.018330Z,957,0,136,1,0.0,0.85,9,306,0,2.2,0,0,,381,225.0,Zinchenko,0.05,0,1.0,-2,14.8,0.5,,0,125,1.9,0.05,3.5,1,0,,1,78,130,12.0
73,Norberto Murara Neto,43,GKP,Arsenal,1.46,1.0,2,0.0,0.0,202,538,a,522,30,False,0,0,0,336,100.0,488,32,1.0,0.0,0,0.0,0,11,1.0,100.0,,216721,1.0,0.0,12,41,50,69,81280,60,0.00,0.0,189,2024-10-05T17:30:06.760449Z,1419,0,26,0,5.5,2.91,7,463,0,3.5,0,0,,260,30.0,Neto,0.00,2,1.0,-2,77.8,0.0,,0,26,1.6,0.00,7.8,2,0,,0,28,180,0.0
186,Raheem Sterling,67,MID,Arsenal,0.46,2.0,3,0.29,26.7,208,37,a,292,24,False,0,0,0,321,100.0,208,19,0.7,0.23,0,0.06,0,0,2.0,100.0,,142692,1.41,0.0,143,120,172,304,45396,138,0.33,0.1,343,2024-11-02T15:00:07.534992Z,593,0,167,0,0.0,0.65,8,268,0,1.6,1,0,,353,241.0,Sterling,0.41,1,0.9,-3,23.8,1.0,,0,160,1.2,0.08,9.9,2,0,,4,64,128,49.0
578,Riccardo Calafiori,58,DEF,Arsenal,1.03,2.5,2,0.18,44.5,177,92,a,248,83,False,0,1,1,204,100.0,118,8,1.2,0.1,1,0.08,0,0,2.5,100.0,,318378,1.0,0.2,39,13,72,138,176724,61,0.50,0.3,6789,2024-10-23T08:00:07.835459Z,940,1,73,1,0.0,5.13,20,201,0,2.9,0,0,,189,106.0,Calafiori,0.92,6,1.4,-2,129.4,1.5,,0,60,3.4,0.42,27.5,5,0,,6,68,450,102.0
597,Myles Lewis-Skelly,45,MID,Arsenal,4.8,1.2,0,0.0,0.4,492,431,a,415,5,False,0,0,0,434,,374,262,12.0,0.0,1,0.0,0,0,1.2,,,6499,0.0,0.0,224,202,218,451,7434,178,0.00,0.0,117,,205,0,210,0,0.0,0.80,1,360,0,0.5,0,0,,428,241.0,Lewis-Skelly,0.00,2,0.1,0,3.2,0.2,,0,214,0.2,0.00,0.6,0,0,,0,186,15,2.0
633,Mikel Merino,60,MID,Arsenal,0.94,4.2,0,0.34,49.7,447,79,a,235,70,False,0,1,1,237,100.0,167,52,1.22,0.26,1,0.08,0,0,4.2,100.0,,10702,0.98,0.24,71,104,144,163,18305,42,1.06,0.5,891,2024-11-08T15:00:08.397380Z,770,0,96,1,0.0,3.83,16,87,0,2.7,0,0,,226,200.0,Merino,1.37,5,0.1,0,100.6,3.2,,0,118,2.7,0.31,22.2,4,0,,3,162,368,71.0
638,Salah-Eddine Oulad M'hand,45,MID,Arsenal,0.0,1.0,0,0.0,0.0,623,430,a,600,0,False,0,0,0,604,,580,261,0.0,0.0,0,0.0,0,0,1.0,,,1215,0.0,0.0,261,251,260,607,1720,218,0.00,0.0,24,,45,0,255,0,0.0,0.00,0,554,0,0.0,0,0,,600,152.0,Oulad M'hand,0.00,0,0.0,0,0.0,0.0,,0,258,0.0,0.00,0.0,0,0,,0,274,0,0.0
639,Tommy Setford,45,GKP,Arsenal,0.0,1.0,0,0.0,0.0,547,454,a,617,0,False,0,0,0,621,,598,19,0.0,0.0,0,0.0,0,0,1.0,,,1915,0.0,0.0,71,60,65,624,2155,70,0.00,0.0,50,,71,0,71,0,0.0,0.00,0,574,0,0.0,0,0,,617,241.0,Setford,0.00,0,0.0,0,0.0,0.0,,0,71,0.0,0.00,0.0,0,0,,0,67,0,0.0
657,Maldini Kacurri,40,DEF,Arsenal,0.0,1.0,0,0.0,0.0,496,669,a,508,0,False,0,0,0,526,,472,212,0.0,0.0,0,0.0,0,0,1.0,,,4326,0.0,0.0,194,181,195,529,7766,173,0.00,0.0,148,,184,0,196,0,0.0,0.00,0,449,0,0.0,0,0,,522,2.0,Kacurri,0.00,0,0.1,0,0.0,0.0,,0,196,0.0,0.00,0.0,0,0,,0,181,0,0.0
658,Ayden Heaven,40,DEF,Arsenal,0.0,1.0,0,0.0,0.0,518,671,a,509,0,False,0,0,0,527,,474,214,0.0,0.0,0,0.0,0,0,1.0,,,2926,0.0,0.0,195,183,196,530,4972,174,0.00,0.0,114,,123,0,197,0,0.0,0.00,0,450,0,0.0,0,0,,523,241.0,Heaven,0.00,0,0.0,0,0.0,0.0,,0,197,0.0,0.00,0.0,0,0,,0,186,0,0.0
659,Ismeal Kabia,45,MID,Arsenal,0.0,1.0,0,0.0,0.0,626,468,a,629,0,False,0,0,0,633,,610,292,0.0,0.0,0,0.0,0,0,1.0,,,1024,0.0,0.0,283,275,283,635,1708,243,0.00,0.0,38,,47,0,278,0,0.0,0.00,0,586,0,0.0,0,0,,629,152.0,Kabia,0.00,0,0.0,0,0.0,0.0,,0,281,0.0,0.00,0.0,0,0,,0,275,0,0.0
662,Josh Nichols,40,DEF,Arsenal,0.0,1.0,0,0.0,0.0,563,647,a,489,0,False,0,0,0,507,,451,192,0.0,0.0,0,0.0,0,0,1.0,,,1248,0.0,0.0,176,162,178,509,2514,153,0.00,0.0,77,,90,0,179,0,0.0,0.00,0,427,0,0.0,0,0,,503,241.0,Nichols,0.00,0,0.0,0,0.0,0.0,,0,179,0.0,0.00,0.0,0,0,,0,193,0,0.0
665,Nathan Butler-Oyedeji,45,FWD,Arsenal,0.0,1.0,0,0.0,0.0,356,401,a,579,0,False,0,0,0,584,,557,66,0.0,0.0,0,0.0,0,0,1.0,,,13846,0.0,0.0,52,48,50,587,32980,48,0.00,0.0,1393,,1530,0,49,0,0.0,0.00,0,531,0,0.0,0,0,,580,241.0,Butler-Oyedeji,0.00,0,0.2,0,0.0,0.0,,0,50,0.0,0.00,0.0,0,0,,0,55,0,0.0
28,Leon Bailey,63,MID,Aston Villa,1.12,1.2,2,0.37,146.0,201,56,a,95,75,False,0,0,0,180,100.0,117,34,1.55,0.08,2,0.29,0,0,1.7,100.0,4.0,387488,1.24,0.15,100,77,71,222,128206,97,0.49,0.3,788,2024-10-04T14:00:05.587137Z,2458,0,134,1,0.0,7.26,23,199,0,2.1,2,0,,290,107.0,Bailey,2.34,10,1.0,-2,61.2,1.7,3.0,0,98,3.7,1.85,30.8,8,0,,2,61,581,103.0
29,Ross Barkley,52,MID,Aston Villa,0.77,2.5,3,0.32,72.2,311,162,a,184,88,False,0,2,2,142,100.0,79,97,1.25,0.25,3,0.07,0,0,3.0,100.0,,73283,0.5,0.25,68,49,115,159,17349,47,0.99,0.6,1423,2024-11-01T16:30:07.356966Z,300,0,75,1,0.0,3.10,24,101,0,2.7,1,0,,188,241.0,Barkley,1.28,5,0.3,-3,129.6,3.0,,0,83,4.6,0.29,35.4,2,0,,9,102,361,153.0
30,Enzo Barrenechea,49,MID,Aston Villa,0.0,0.0,1,0.0,0.0,598,284,u,647,0,False,0,0,0,653,0.0,640,186,0.0,0.0,0,0.0,0,0,0.0,0.0,,5095,0.0,0.0,294,291,294,653,872,271,0.00,0.0,0,2024-08-31T06:33:47.934620Z,14,0,293,0,0.0,0.00,0,625,0,0.0,0,0,Loaned to Valencia CF,652,,Barrenechea,0.00,0,0.0,-1,0.0,0.0,,0,294,0.0,0.00,0.0,0,0,,0,256,0,0.0
31,Emiliano Buendía Stati,52,MID,Aston Villa,1.25,-0.5,3,0.32,18.3,458,167,a,315,15,False,0,0,0,397,,366,102,0.0,0.29,1,0.03,0,0,0.0,,3.0,12810,0.0,0.0,218,200,182,438,5272,287,0.09,0.0,47,,174,0,205,0,0.0,0.39,4,648,0,0.8,0,0,,418,10.0,Buendia,0.10,0,0.1,-3,4.6,0.0,,0,198,0.8,0.01,2.6,0,0,,0,168,28,3.0
32,Matty Cash,44,DEF,Aston Villa,1.05,0.2,1,0.04,36.7,195,493,a,265,62,False,0,0,0,312,100.0,307,97,0.77,0.01,1,0.03,0,0,0.7,100.0,,274842,1.15,0.19,71,99,79,226,73211,85,0.03,0.2,1464,2024-11-04T00:00:07.281139Z,1439,0,101,1,0.0,5.50,14,277,0,2.0,0,0,,284,172.0,Cash,0.21,4,1.1,-1,65.4,0.7,,0,103,3.2,0.18,11.5,6,0,,1,75,470,13.0
33,Leander Dendoncker,45,MID,Aston Villa,0.0,0.0,0,0.0,0.0,330,364,u,561,0,False,0,0,0,567,0.0,539,228,0.0,0.0,0,0.0,0,0,0.0,0.0,,85689,0.0,0.0,234,224,233,570,18187,189,0.00,0.0,0,2024-09-02T10:45:36.198316Z,487,0,228,0,0.0,0.00,0,513,0,0.0,0,0,On loan to Anderlecht for the rest of the season,563,,Dendoncker,0.00,0,0.3,0,0.0,0.0,,0,231,0.0,0.00,0.0,0,0,,0,112,0,0.0
34,Moussa Diaby,65,MID,Aston Villa,0.0,0.0,0,0.0,0.0,608,45,u,682,0,False,0,0,0,682,0.0,681,25,0.0,0.0,0,0.0,0,0,0.0,0.0,,3289,0.0,0.0,311,311,311,681,0,305,0.00,0.0,0,2024-07-26T08:50:40.300928Z,8,0,311,0,0.0,0.00,0,675,0,0.0,0,0,Permanent transfer to Al Ittihad,682,,Diaby,0.00,0,0.0,0,0.0,0.0,,0,311,0.0,0.00,0.0,0,0,,0,263,0,0.0
35,Diego Carlos Santos Silva,45,DEF,Aston Villa,1.39,-0.2,0,0.09,7.3,263,367,a,360,33,False,0,0,0,291,100.0,220,59,1.77,0.08,1,0.01,0,0,0.3,100.0,,58003,0.81,0.16,91,58,116,275,36992,110,0.51,0.1,747,2024-09-25T21:30:06.256588Z,1467,0,91,1,0.0,8.64,12,324,0,1.7,0,0,,249,30.0,Diego Carlos,0.56,11,0.5,0,84.8,0.3,,0,95,2.7,0.05,13.6,5,0,,0,97,558,43.0
36,Lucas Digne,47,DEF,Aston Villa,1.15,0.5,-2,0.24,238.2,44,332,a,36,156,False,0,6,0,83,,218,42,1.46,0.05,3,0.19,0,0,1.0,,2.0,543569,1.15,0.21,23,57,7,94,1319152,76,0.52,0.2,11378,,28483,2,35,2,0.0,11.04,38,245,0,3.2,3,0,,99,73.0,Digne,2.32,14,10.0,2,199.6,1.0,2.0,0,17,8.1,1.80,48.3,11,0,,1,16,862,44.0
37,Lewis Dobbin,50,MID,Aston Villa,0.0,0.0,0,0.0,0.0,670,223,u,658,0,False,0,0,0,661,0.0,653,142,0.0,0.0,0,0.0,0,0,0.0,0.0,,261,0.0,0.0,300,298,300,661,0,281,0.00,0.0,0,2024-08-07T08:21:33.016106Z,2,0,299,0,0.0,0.00,0,637,0,0.0,0,0,Permanent transfer to West Bromwich Albion,660,,Dobbin,0.00,0,0.0,0,0.0,0.0,,0,300,0.0,0.00,0.0,0,0,,0,302,0,0.0
38,Jhon Durán,59,FWD,Aston Villa,1.81,0.5,1,0.77,34.6,100,86,a,271,130,False,0,5,4,156,,82,25,2.71,0.72,1,0.05,0,0,1.0,,,733187,0.0,0.0,24,27,31,162,958119,29,2.40,0.2,1813,,19519,0,18,0,0.0,6.01,32,263,0,2.7,0,0,,159,48.0,Duran,2.58,9,3.2,-1,154.8,1.0,,0,24,5.4,0.18,34.0,0,0,,1,15,299,149.0
39,Joe Gauci,40,GKP,Aston Villa,0.0,-0.5,0,0.0,0.0,219,635,a,479,0,False,0,0,0,497,,440,64,0.0,0.0,0,0.0,0,0,0.0,,,41310,0.0,0.0,53,26,35,498,58096,47,0.00,0.0,347,,747,0,53,0,0.0,0.00,0,416,0,0.0,0,0,,493,13.0,Gauci,0.00,0,0.8,0,0.0,0.0,,0,53,0.0,0.00,0.0,0,0,,0,30,0,0.0
40,Kortney Hause,40,DEF,Aston Villa,0.0,-0.5,0,0.0,0.0,250,597,a,448,0,False,0,0,0,467,,408,164,0.0,0.0,0,0.0,0,0,0.0,,,42847,0.0,0.0,158,141,159,470,33382,130,0.00,0.0,213,,726,0,160,0,0.0,0.00,0,382,0,0.0,0,0,,463,241.0,Hause,0.00,0,0.6,0,0.0,0.0,,0,160,0.0,0.00,0.0,0,0,,0,91,0,0.0
41,Samuel Iling-Junior,54,MID,Aston Villa,0.0,0.0,1,0.0,0.0,593,142,u,674,0,False,0,0,0,675,0.0,669,83,0.0,0.0,0,0.0,0,0,0.0,0.0,,6560,0.0,0.0,307,305,307,674,342,294,0.00,0.0,0,2024-08-29T11:07:04.555253Z,14,0,307,0,0.0,0.00,0,661,0,0.0,0,0,Season long loan to Bologna,675,,Iling Jr,0.00,0,0.0,-1,0.0,0.0,,0,307,0.0,0.00,0.0,0,0,,0,254,0,0.0
42,Boubacar Kamara,50,MID,Aston Villa,2.51,-0.1,0,0.03,1.8,632,211,d,395,9,False,0,0,0,431,50.0,647,133,8.18,0.0,1,0.03,0,0,0.0,0.0,,1213,0.0,0.0,222,294,210,445,1429,168,0.00,0.1,3,2024-11-11T16:00:06.089849Z,99,0,202,0,0.0,0.92,2,342,0,0.7,0,0,Hamstring injury - 50% chance of playing,412,73.0,Kamara,0.01,3,0.0,0,6.4,0.3,,0,213,0.4,0.01,0.9,0,0,,0,280,33,0.0
43,Kaine Kesler-Hayden,40,DEF,Aston Villa,0.0,0.0,0,0.0,0.0,633,639,u,483,0,False,0,0,0,501,0.0,444,187,0.0,0.0,0,0.0,0,0,0.0,0.0,,1472,0.0,0.0,172,158,175,502,0,149,0.00,0.0,0,2024-08-09T11:14:21.895838Z,6,0,176,0,0.0,0.00,0,420,0,0.0,0,0,Has joined Preston North End for the rest of the season,497,,Kesler-Hayden,0.00,0,0.0,0,0.0,0.0,,0,176,0.0,0.00,0.0,0,0,,0,211,0,0.0
44,Ezri Konsa Ngoyo,44,DEF,Aston Villa,1.24,-0.1,1,0.08,56.6,52,494,d,218,108,False,0,1,1,199,50.0,191,98,1.75,0.04,0,0.04,0,0,0.0,0.0,,1225594,1.1,0.0,72,44,56,227,821749,106,0.35,0.1,224,2024-11-21T08:30:08.587167Z,55785,1,57,0,0.0,11.29,20,318,0,2.0,0,0,Hip injury - 50% chance of playing,139,241.0,Konsa,0.68,16,8.2,-1,168.0,0.3,,0,57,4.5,0.33,28.2,10,0,,0,18,821,57.0
45,Ian Maatsen,47,DEF,Aston Villa,1.5,-0.2,3,0.33,117.9,171,339,a,127,33,False,0,0,0,245,100.0,213,45,2.04,0.03,1,0.3,0,0,0.2,75.0,,281337,0.41,0.0,138,55,25,423,65811,111,0.07,0.1,295,2024-11-14T10:00:07.838636Z,2513,0,108,0,0.0,3.69,9,328,0,0.9,0,0,,314,152.0,Maatsen,0.81,5,1.5,-3,48.2,0.3,,0,81,1.9,0.74,21.2,1,0,,0,66,221,46.0
46,Filip Marschall,40,GKP,Aston Villa,0.0,0.0,0,0.0,0.0,678,634,u,478,0,False,0,0,0,496,0.0,439,63,0.0,0.0,0,0.0,0,0,0.0,0.0,,60,0.0,0.0,52,25,34,497,0,46,0.00,0.0,0,2024-07-18T09:50:40.812599Z,2,0,52,0,0.0,0.00,0,415,0,0.0,0,0,Has joined MK Dons for the rest of the season,492,,Marschall,0.00,0,0.0,0,0.0,0.0,,0,52,0.0,0.00,0.0,0,0,,0,71,0,0.0
47,Emiliano Martínez Romero,50,GKP,Aston Villa,1.22,0.8,0,0.0,0.0,30,189,a,650,136,False,0,2,0,201,,644,8,1.58,0.0,1,0.0,0,31,1.3,,,850522,1.0,0.08,22,66,68,146,804928,18,0.00,0.3,5426,,24613,0,12,1,2.58,14.70,34,218,1,2.8,0,0,,36,10.0,Martinez,0.00,19,13.0,0,281.0,1.3,,0,12,6.8,0.00,28.2,12,0,,2,3,1080,0.0
48,John McGinn,52,MID,Aston Villa,1.21,2.2,3,0.31,137.0,225,164,a,107,86,False,0,0,0,218,100.0,180,99,1.6,0.15,2,0.16,0,0,2.7,100.0,,204115,1.16,0.29,104,110,78,233,59310,59,1.05,0.5,1410,2024-09-21T20:30:05.276348Z,1028,0,147,2,0.0,8.31,20,130,0,2.0,1,0,,308,243.0,McGinn,2.15,11,0.8,-3,51.8,2.7,,0,109,3.8,1.10,25.3,8,0,,5,73,619,62.0
49,Tyrone Mings,44,DEF,Aston Villa,0.0,-0.5,1,0.0,0.0,460,487,a,536,0,False,0,0,0,548,100.0,510,93,0.0,0.0,0,0.0,0,0,0.0,100.0,,7065,0.0,0.0,208,203,209,551,5960,197,0.00,0.0,434,2024-08-05T15:00:04.309727Z,350,0,210,0,0.0,0.00,0,486,0,0.0,0,0,,544,241.0,Mings,0.00,0,0.1,-1,0.0,0.0,,0,210,0.0,0.00,0.0,0,0,,0,166,0,0.0
50,Kosta Nedeljković,40,DEF,Aston Villa,1.78,-0.5,0,0.02,6.3,198,668,a,365,13,False,0,0,0,388,,471,211,1.94,0.0,0,0.02,0,0,0.0,,,183094,0.0,0.0,122,180,120,361,237965,172,0.00,0.0,198,,1996,0,125,0,0.0,1.84,3,448,0,1.0,0,0,,362,190.0,Nedeljkovic,0.02,2,1.0,0,22.2,0.0,,0,130,0.8,0.02,2.9,0,0,,0,77,93,0.0
51,Robin Olsen,45,GKP,Aston Villa,0.0,-0.5,0,0.0,0.0,436,362,a,560,0,False,0,0,0,566,100.0,537,14,0.0,0.0,0,0.0,0,0,0.0,100.0,,7886,0.0,0.0,70,55,62,569,4468,69,0.00,0.0,83,2024-10-18T16:30:05.894923Z,130,0,70,0,0.0,0.00,0,512,0,0.0,0,0,,562,206.0,Olsen,0.00,0,0.1,0,0.0,0.0,,0,70,0.0,0.00,0.0,0,0,,0,61,0,0.0
52,Pau Torres,44,DEF,Aston Villa,1.22,0.2,1,0.03,45.8,167,514,a,246,108,False,0,0,0,222,100.0,238,112,1.58,0.01,1,0.02,0,0,0.5,75.0,,198361,1.0,0.08,90,70,70,274,206342,87,0.17,0.2,1223,2024-11-13T15:00:07.856081Z,3725,0,59,1,0.0,14.70,20,280,0,1.7,0,-1,,144,200.0,Pau,0.43,19,1.6,-1,164.6,0.7,,1,69,4.5,0.26,24.5,12,0,,1,63,1080,35.0
53,Jacob Ramsey,54,MID,Aston Villa,1.34,0.2,1,0.27,122.1,327,136,d,122,118,False,0,0,0,157,50.0,104,79,1.99,0.1,1,0.17,0,0,0.0,0.0,,55201,1.0,0.0,97,68,88,216,43419,132,0.69,0.2,30,2024-11-10T23:00:07.265497Z,1349,0,99,0,0.0,9.42,22,260,0,2.2,2,0,Hamstring injury - 50% chance of playing,230,241.0,Ramsey,1.86,14,0.3,-1,99.4,1.0,,0,90,4.1,1.17,33.7,7,0,,0,111,632,113.0
54,Morgan Rogers,54,MID,Aston Villa,1.12,3.5,-4,0.39,222.8,16,138,a,44,147,False,0,5,3,36,100.0,37,81,1.29,0.25,3,0.14,0,0,4.0,100.0,,1155391,1.1,0.09,23,22,35,54,2601784,28,2.69,0.7,27945,2024-11-04T00:00:07.298201Z,73303,1,25,1,0.0,12.22,47,59,0,3.9,2,0,,75,241.0,Rogers,4.21,14,22.0,4,219.2,4.0,,0,24,8.7,1.52,68.0,12,0,,2,7,980,236.0
55,Viljami Sinisalo,40,GKP,Aston Villa,0.0,0.0,0,0.0,0.0,681,623,u,468,0,False,0,0,0,487,0.0,429,57,0.0,0.0,0,0.0,0,0,0.0,0.0,,61,0.0,0.0,47,19,28,488,0,40,0.00,0.0,0,2024-07-18T09:43:21.242291Z,0,0,47,0,0.0,0.00,0,404,0,0.0,0,0,Permanent transfer to Celtic,483,,Sinisalo,0.00,0,0.0,0,0.0,0.0,,0,47,0.0,0.00,0.0,0,0,,0,72,0,0.0
56,Lino da Cruz Sousa,40,DEF,Aston Villa,0.0,0.0,0,0.0,0.0,482,653,u,495,0,False,0,0,0,513,0.0,457,197,0.0,0.0,0,0.0,0,0,0.0,0.0,,17110,0.0,0.0,181,167,183,515,0,158,0.00,0.0,0,2024-08-16T11:50:34.812830Z,89,0,184,0,0.0,0.00,0,433,0,0.0,0,0,Loaned to  Bristol Rovers,509,,Sousa,0.00,0,0.1,0,0.0,0.0,,0,184,0.0,0.00,0.0,0,0,,0,177,0,0.0
57,Youri Tielemans,55,MID,Aston Villa,1.23,1.5,0,0.33,435.2,183,113,a,4,243,False,0,5,0,23,,154,68,1.52,0.11,3,0.22,0,0,2.0,,,172373,1.02,0.08,50,97,4,116,208714,76,1.33,0.4,2674,,4924,0,8,1,0.0,14.49,37,169,0,3.1,4,0,,35,21.0,Tielemans,3.91,18,1.3,0,282.2,2.0,1.0,0,18,6.7,2.58,79.3,12,1,1.0,3,55,1063,76.0
58,Ollie Watkins,90,FWD,Aston Villa,1.1,3.2,0,0.68,111.3,13,8,a,135,206,False,0,8,6,27,100.0,7,2,1.35,0.62,0,0.06,0,0,3.7,100.0,,3297316,1.16,0.39,8,3,11,16,2092049,12,6.44,0.4,33355,2024-09-04T10:00:05.026467Z,52191,2,6,4,0.0,11.39,62,73,0,5.2,2,0,,56,241.0,Watkins,7.03,14,22.4,0,256.2,3.7,,0,5,6.9,0.59,77.4,12,0,2.0,7,3,930,417.0
233,Amadou Onana,49,MID,Aston Villa,1.4,0.4,1,0.22,68.9,80,276,d,189,146,False,0,5,2,112,50.0,63,181,1.66,0.2,3,0.02,0,0,0.0,0.0,,1250144,1.28,0.13,46,39,117,109,1420099,109,1.58,0.3,238,2024-11-21T08:30:08.977638Z,36845,0,42,1,0.0,10.99,31,215,0,3.1,0,0,Foot injury - 50% chance of playing,123,21.0,Onana,1.77,13,4.1,-1,178.8,1.3,,0,69,6.3,0.19,41.7,10,0,,0,23,704,168.0
569,Jaden Philogene,53,MID,Aston Villa,1.51,0.5,2,0.2,5.6,523,155,a,369,9,False,1,0,0,385,100.0,250,92,1.32,0.18,1,0.02,0,0,1.0,100.0,,7439,0.44,0.44,219,139,200,439,2304,130,0.40,0.2,70,2024-10-19T16:30:07.135033Z,76,0,199,1,0.0,3.42,6,258,0,0.8,0,0,,409,241.0,Jaden,0.45,3,0.0,-2,7.2,1.0,,0,190,1.1,0.05,3.3,1,0,,1,205,204,28.0
598,Lamare Bogarde,40,DEF,Aston Villa,0.9,-0.5,0,0.05,17.8,304,655,a,316,6,False,0,0,0,363,,368,199,2.11,0.0,1,0.05,0,0,0.0,,,34644,1.27,0.0,145,124,99,441,49500,160,0.00,0.0,204,,505,0,120,0,0.0,2.13,2,435,0,0.7,0,0,,339,152.0,Bogarde,0.11,5,0.3,0,31.8,0.0,,0,116,0.5,0.11,5.1,3,0,,0,114,213,2.0
640,Sil Swinkels,40,DEF,Aston Villa,0.0,-0.5,0,0.0,0.0,479,652,a,494,0,False,0,0,0,512,,456,196,0.0,0.0,0,0.0,0,0,0.0,,,3967,0.0,0.0,180,166,182,514,6677,157,0.00,0.0,53,,136,0,183,0,0.0,0.00,0,432,0,0.0,0,0,,508,152.0,Swinkels,0.00,0,0.1,0,0.0,0.0,,0,183,0.0,0.00,0.0,0,0,,0,174,0,0.0
641,Oliwier Zych,40,GKP,Aston Villa,0.0,-0.5,0,0.0,0.0,230,656,a,497,0,False,0,0,0,515,,459,71,0.0,0.0,0,0.0,0,0,0.0,,,24572,0.0,0.0,60,33,42,517,78252,54,0.00,0.0,378,,926,0,60,0,0.0,0.00,0,436,0,0.0,0,0,,511,172.0,Zych,0.00,0,0.7,0,0.0,0.0,,0,60,0.0,0.00,0.0,0,0,,0,31,0,0.0
656,Kadan Young,45,MID,Aston Villa,0.0,-0.5,0,0.0,0.0,336,450,a,613,0,False,0,0,0,617,,594,279,0.0,0.0,0,0.0,0,0,0.0,,,24465,0.0,0.0,273,264,272,620,42145,232,0.00,0.0,591,,1055,0,267,0,0.0,0.00,0,570,0,0.0,0,0,,613,241.0,Young,0.00,0,0.2,0,0.0,0.0,,0,270,0.0,0.00,0.0,0,0,,0,114,0,0.0
679,Ben Broggio,45,MID,Aston Villa,0.0,0.6,0,0.0,0.0,683,466,a,628,0,False,0,0,0,632,,609,290,0.0,0.0,0,0.0,0,0,1.1,,,3,0.0,0.0,282,274,282,634,54,242,0.00,0.0,54,,3,0,277,0,0.0,0.00,0,585,0,0.0,0,0,,628,,Broggio,0.00,0,0.0,0,0.0,0.0,,0,280,0.0,0.00,0.0,0,0,,0,310,0,0.0
59,Max Aarons,43,DEF,Bournemouth,0.18,0.3,2,0.06,1.3,384,560,a,399,5,False,0,0,0,442,,498,139,0.0,0.0,0,0.06,0,0,0.3,,,18245,0.0,0.0,127,196,140,366,7814,104,0.00,0.1,159,,176,0,152,0,0.0,0.03,1,316,0,1.0,0,0,,441,241.0,Aarons,0.01,0,0.2,-2,1.4,0.3,,0,152,0.2,0.01,0.3,0,0,,1,139,15,0.0
60,Tyler Adams,49,MID,Bournemouth,1.56,1.3,1,0.04,29.1,605,259,a,284,37,False,0,0,0,337,100.0,350,167,3.31,0.02,1,0.02,0,0,1.3,100.0,,1349,1.1,0.0,167,191,168,341,1812,106,0.03,0.3,159,2024-07-21T20:00:04.554690Z,101,0,155,0,0.0,2.83,5,212,0,1.2,0,0,,324,229.0,Adams,0.07,6,0.0,-1,42.2,1.3,,0,168,1.0,0.04,7.8,2,0,,2,260,163,6.0
61,Jaidon Anthony,45,MID,Bournemouth,0.0,0.0,0,0.0,0.0,415,393,u,575,0,False,0,0,0,580,0.0,553,237,0.0,0.0,0,0.0,0,0,0.0,0.0,,42120,0.0,0.0,242,232,241,583,8381,197,0.00,0.0,0,2024-08-30T09:46:29.420148Z,229,0,236,0,0.0,0.00,0,527,0,0.0,0,0,Season long loan to Burnley,576,,Anthony,0.00,0,0.1,0,0.0,0.0,,0,239,0.0,0.00,0.0,0,0,,0,147,0,0.0
62,David Brooks,49,MID,Bournemouth,2.17,3.0,1,1.3,47.9,609,248,a,237,44,False,0,1,1,301,100.0,259,158,1.53,0.31,0,0.99,0,0,3.0,100.0,,1611,0.0,0.0,88,143,146,205,1607,45,0.20,0.6,205,2024-08-12T14:30:04.440536Z,54,0,149,0,0.0,1.42,11,97,0,2.2,0,0,,310,244.0,Brooks,0.85,1,0.0,-1,51.4,3.0,,0,148,2.2,0.65,12.5,0,0,,7,264,59,26.0
63,Ryan Christie,49,MID,Bournemouth,1.23,1.0,1,0.17,149.6,409,252,a,90,138,False,0,0,1,137,100.0,156,160,1.41,0.06,5,0.11,0,0,0.0,0.0,,26855,1.16,0.39,99,98,66,219,17151,125,0.47,0.2,159,2024-11-09T20:00:07.258668Z,498,0,66,3,0.0,9.56,23,251,0,2.1,0,0,,173,243.0,Christie,1.29,11,0.1,-1,139.8,1.0,4.0,0,81,4.7,0.82,36.6,9,0,,0,145,700,75.0
